Epochs,Train 1nll_loss,Val 1nll_loss,Train accuracy,Val accuracy
54,0.05661942829631158,0.4944692432630304,97.63988629563136,92.3430023923445
55,0.05660617221829221,0.5964626399967284,97.65110712148415,91.92135167464114
56,0.0567527770742711,0.41203613931749855,97.71095152603232,91.9991028708134
57,0.051194633442160915,0.48123324414451707,97.78388689407541,92.34748803827752
58,0.05314783891046393,0.5302521640531781,97.79884799521244,92.32356459330144
59,0.05150860094254813,0.480469479230589,97.81006882106523,92.32805023923444
60,0.04990805185128488,0.5461908780026102,97.84373129862358,91.78977272727273
61,0.0507965415942218,0.4759625183386644,97.80953449602461,92.11872009569377
62,0.052663574885625175,0.4462882433923264,97.78335256903479,92.16656698564593
63,0.05049387533589783,0.4658024165880728,97.95780969479354,92.20843301435407
64,0.04832657025718726,0.46710716572458716,97.96716038300418,92.18899521531101
65,0.04405957425192445,0.40625430954482106,98.17795161152432,91.90789473684211
66,0.05066574065495151,0.41850955466156087,97.92601735487732,92.4058014354067
67,0.0492418974686779,0.4734973444477499,97.87739377618193,92.0619019138756
68,0.05018964961433511,0.4601836550649942,98.02700478755236,92.38038277511961
69,0.046319632571528345,0.44955817491075684,98.05318671454219,92.58672248803828
70,0.048447792201015145,0.48524977415259796,97.95780969479354,92.85586124401914
71,0.04656779748583019,0.5123316031943619,98.02647046251175,92.35645933014354
72,0.048297476578687826,0.48391655751428253,98.02700478755236,92.4656100478469
73,0.045231315420939056,0.4360168718952356,98.116237069334,92.37290669856459
74,0.046557988307054064,0.429742545639187,98.11864153201675,92.5927033492823
75,0.04581109345105336,0.5379432852410057,98.12425194494315,92.24581339712918
76,0.04391435739316707,0.5246165362125459,98.19157690005984,92.24132775119617
77,0.04878335691948705,0.5052005385084753,98.06066726511071,92.75717703349282
78,0.04235577246955613,0.5467090604419633,98.19157690005984,91.87649521531101
79,0.04494646687740877,0.4338915351695831,98.21214841412328,92.16058612440192
80,0.04543909961127982,0.5047882321501223,98.12799222022741,92.4656100478469
81,0.044220531901389,0.5967981905959665,98.1766157989228,92.26375598086125
82,0.04357219705331186,0.4124709843960368,98.2009275882705,92.88576555023923
83,0.04132811514691579,0.45935936227388474,98.3243566726511,92.39084928229666
84,0.042130824971797896,0.4928451232721029,98.32061639736685,92.8782894736842
85,0.0407976823533297,0.4492786136336355,98.3243566726511,92.70783492822966
86,0.04243796324276824,0.46942008238728045,98.25329144225014,92.69736842105263
87,0.04193646511480326,0.4706284449308772,98.30191502094554,92.57027511961722
88,0.04232589680072383,0.42734846223422,98.26077199281868,92.50448564593302
89,0.04312267383434491,0.5707828135022996,98.25890185517655,92.61363636363636
90,0.04224537585476264,0.49913976657199877,98.30939557151406,92.78708133971291
91,0.03896383920640418,0.5078709206641897,98.38233093955715,92.36842105263158
92,0.04221343172263954,0.5162207258399576,98.23084979054458,92.27123205741627
93,0.04335816412389247,0.5622446884838884,98.29256433273488,92.42075358851675
94,0.04017472464199138,0.5727601987298614,98.3542788749252,92.41028708133972
95,0.039896290709173936,0.43389864515598964,98.32061639736685,92.2188995215311
96,0.04227368900901508,0.4254890601690992,98.33450884842267,92.38785885167464
97,0.04279817755085347,0.5268289661731206,98.27145849363083,92.70933014354067
98,0.04049002384183671,0.4436509276522462,98.3612251004531,92.77960526315789
99,0.03438487126028532,0.3682709736950054,98.58430580490725,92.0319976076555
100,0.04238585299217606,0.5673782769011325,98.24020047875524,92.15460526315789
