Epochs,Train 1pit_multi_loss,Train 1L2_reg,Train Total Loss,Val 1pit_multi_loss,Val 1L2_reg,Val Total Loss,Train si_sdr,Train accuracy_metric,Train probnorm_acc_metric,Val si_sdr,Val accuracy_metric,Val probnorm_acc_metric
1,0.05891841452941299,0.0019229321884922683,0.060841346691052116,0.04680929341415564,0.0019209105521440506,0.048730203653375305,-3.1747078795333703,71.52083333333333,0.7160652944942315,-0.021310018380482992,71.24166666666666,0.7132820281783739
2,0.045473279570539794,0.001918058059643954,0.04739133765672644,0.04546155629058679,0.0019148450810462236,0.04737640045583248,0.6004180611719688,70.54583333333333,0.7063446330328782,1.1539802800814312,70.24166666666666,0.7033121189872423
3,0.04454439309115211,0.0019107265130151063,0.04645511963590979,0.044741447508335114,0.0019060560734942555,0.046647503837943076,1.4785208996360502,69.82291666666667,0.699137219513456,1.9225200287501016,70.0,0.7009027242660523
4,0.04420790511121352,0.0018734003663994372,0.046081305505086975,0.04423864214122295,0.0018350916216149926,0.04607373476525148,1.9809671471615633,69.58125,0.6967278247922659,2.3535765278538068,69.91666666666667,0.7000718985001246
5,0.04370206176303327,0.0017958689031656832,0.04549793068071206,0.04394216541945934,0.0017578930128365755,0.04570005876322587,2.444847779559592,70.28125,0.703706761226058,2.721763636946678,70.46666666666667,0.705555348555247
6,0.04346394094452262,0.0017221647542125236,0.04518610568468769,0.044206698338190714,0.0016886787489056587,0.04589537665247917,2.664440259034435,71.22291666666666,0.7130950923810403,2.2418649626175564,70.44166666666666,0.7053061008254687
7,0.04339402829607328,0.0016622637336452801,0.04505629205641647,0.04393360078831514,0.0016390795353800058,0.04557268045345942,2.7328485997195044,71.84166666666667,0.719263973693053,2.1894116549690565,71.19166666666666,0.7127835327188174
8,0.04330292730157574,0.0016197220736648887,0.044922649338841436,0.043660060038169225,0.0015986980870366096,0.04525875762104988,2.8084854433288178,72.55625,0.7263883046358823,2.8340022953748703,71.49166666666666,0.7157745054761568
9,0.04316520925797522,0.0015816221348941325,0.04474683131712178,0.04311530622839928,0.0015701516531407833,0.04468545680741469,2.871140764882167,73.05208333333333,0.7313317179431518,3.1893838851451872,73.825,0.7390376269221306
10,0.04289852847841879,0.0015590238098520785,0.04445755232125521,0.04339901313185692,0.0015480767469853163,0.04494709047178427,2.930629515623053,72.95,0.7303139563798905,3.074863041361173,73.00833333333334,0.7308955344160398
11,0.042770021254196766,0.0015331584267163029,0.044303179656465845,0.042760150263706845,0.001521265716291964,0.044281416912873586,3.113831191559633,73.58958333333334,0.736690544133385,3.0583107549349466,73.925,0.7400346178412437
12,0.042744469138483204,0.0015148633872934928,0.044259332538892825,0.04386207723120848,0.0015107719227671623,0.045372849613428114,3.0942358418951432,74.08958333333334,0.7416754987289508,2.9143577297528585,73.475,0.7355481587052345
13,0.04265662376396358,0.0015014422483897458,0.04415806599209706,0.04276667814950148,0.0014956496888771653,0.04426232692102591,3.0972618928700686,73.9625,0.7404084894359112,3.3910730174382526,73.20833333333333,0.7328895162542661
14,0.04226656811436017,0.0014881675550714136,0.0437547356809179,0.04267683943609397,0.0014801371144130826,0.0441569760988156,3.230411275352041,74.56875,0.7464527468830348,3.2121818546851477,76.0,0.7607221794128418
15,0.04233340070272485,0.0014743555892103662,0.04380775629853209,0.04222514065603415,0.00146795017644763,0.04369309122860432,3.2250237728456654,75.04583333333333,0.7512092243929704,3.5888205689589183,74.925,0.7500045270323753
16,0.04220078460127115,0.0014623073346447199,0.04366309196750323,0.04260717456539472,0.0014572440413758159,0.044064418668548266,3.3254021967202423,75.53541666666666,0.7560903257677952,3.584686292052269,73.99166666666666,0.7406992784539859
17,0.04220453930149476,0.0014516133757618566,0.04365615270535151,0.04206564159691334,0.0014450685121119022,0.04351071111857891,3.3245070987194776,75.49791666666667,0.7557164541731278,3.550307827472687,75.40833333333333,0.7548233164747556
18,0.04193547719717026,0.001439553315518424,0.04337503052937488,0.042869525740544,0.0014340628404170275,0.04430358802775542,3.3927289824138085,75.65833333333333,0.7573157937725385,3.338407362063726,74.58333333333333,0.746598141392072
19,0.04181725742916266,0.0014277955003393194,0.04324505293617646,0.042045915578802426,0.0014212923124432564,0.043467207421859104,3.4126669583121934,75.58958333333334,0.7566303625156482,3.6094805936813357,75.29166666666667,0.7536601604024569
20,0.04177178446638088,0.0014162229352320233,0.043188007408132154,0.04206029553711414,0.001412875484675169,0.04347317141791185,3.4656320975124837,75.69583333333334,0.757689665367206,3.249469792207082,76.19166666666666,0.7626330786744754
21,0.041901478442053,0.0014112033681788793,0.043312681801617146,0.042022607535123824,0.0014070527395233512,0.04342966055870056,3.3865579301764566,75.72291666666666,0.7579596837411324,3.5363473576307296,76.15833333333333,0.7623007483681044
22,0.041619380300243695,0.0014015374442872901,0.043020917740960916,0.04184513388574124,0.0013969282153993845,0.043242062176267304,3.4700400360723336,75.74791666666667,0.7582089314709107,3.6515442729791006,75.4,0.7547402338981628
23,0.04178149887671073,0.0013949516578577459,0.04317645052696268,0.0419665033519268,0.0013921709032729268,0.043358674218257266,3.4578033854862054,76.11041666666667,0.7618230235526959,3.292425229807695,76.39166666666667,0.7646270605127017
24,0.04170300184128185,0.0013886832325564077,0.0430916851212581,0.04179926800727844,0.0013849538518115878,0.04318422233561675,3.4441461900571984,75.76666666666667,0.7583958672682444,3.631231174389521,75.3,0.7537432429790497
25,0.04141601326689124,0.0013822241753805428,0.042798237426827354,0.041801867182056106,0.0013783210888504982,0.0431801874935627,3.523354297965765,75.6375,0.7571080873310566,3.6195242569446564,75.30833333333334,0.7538263255556424
26,0.041430183632920184,0.0013762256533373148,0.04280640931117038,0.041908630912502604,0.0013740549329668283,0.043282685895760856,3.5292755732585985,75.39375,0.7546779219657183,3.5025147731304167,74.96666666666667,0.7504199399153392
27,0.04128428771346807,0.0013707797362779578,0.04265506739541888,0.042060373996694884,0.0013674889924004674,0.04342786408960819,3.566961334278186,74.98125,0.7505653344243765,3.586808923860391,75.31666666666666,0.7539094081322352
28,0.04135282546033462,0.0013647067924030126,0.042717532217502595,0.041784958586096765,0.001362017821520567,0.04314697679380576,3.5449130621254445,74.83541666666666,0.7491113893340031,3.5592301589250566,75.175,0.7524970043301582
29,0.041255600258708,0.001359446038880075,0.04261504631054898,0.041594581226507825,0.0013566298875957727,0.04295121235648791,3.5885460537771383,74.75833333333334,0.74834287550052,3.7432567545572915,74.15,0.7422778474092484
30,0.04114513972587883,0.0013550168379054715,0.04250015657333036,0.04188487306982279,0.0013530381256714463,0.043237910295526184,3.6049862293998403,74.98958333333333,0.7506484170009693,3.5016131164630253,74.625,0.7470135542750359
31,0.04107182477476696,0.0013518921713499973,0.04242371695116162,0.04153887604176998,0.0013505067909136415,0.04288938310245673,3.6202241420249144,74.68541666666667,0.7476159029553334,3.704558116396268,75.25833333333334,0.7533278300960858
32,0.0411399952583015,0.0013492807762231678,0.042489276026686035,0.04180939556658268,0.0013492186553776264,0.04315861382583777,3.6105607069581747,74.71666666666667,0.7479274626175563,3.658973793029785,70.11666666666666,0.7020658803383509
33,0.041041502118110654,0.0013468033985700458,0.042388305524364116,0.04199976699302594,0.001344245858490467,0.04334401232500871,3.605868045985699,75.05208333333333,0.751271536325415,3.3472707789540292,72.9,0.7298154609203339
34,0.04095119254601499,0.001342998328153044,0.04229419089232882,0.04227820814649264,0.0013429541140794754,0.04362116216123104,3.6569710586269695,75.69583333333334,0.757689665367206,3.2732390797932944,76.96666666666667,0.7703597582976023
35,0.041132735857119164,0.0013437025387150546,0.04247643838822841,0.04146911770602067,0.0013432223349809647,0.042812339946627614,3.604625771790743,75.98541666666667,0.7605767849038044,3.8226438111066816,75.10833333333333,0.7518323437174161
36,0.0408321761234353,0.0013411986945817869,0.042173374871412914,0.04161868254840374,0.0013400717871263623,0.04295875483751297,3.667081209421158,76.2625,0.7633392805755138,3.615797992149989,77.43333333333334,0.775012382586797
37,0.04075105454958975,0.0013379409719103327,0.042088995509470505,0.041459485123554865,0.0013364787446334958,0.04279596317311128,3.6868176643550394,76.34166666666667,0.7641285650531451,3.7217574293613436,74.7,0.7477612974643707
38,0.04075543877109885,0.0013363941910987099,0.04209183292028804,0.04134190804262956,0.0013338421704247594,0.04267575141290823,3.7000986546128987,75.3875,0.7546156100332737,3.623554375330607,74.23333333333333,0.743108673175176
39,0.04071760166684787,0.0013347145717901487,0.04205231620619694,0.04200733942786852,0.0013353009708225727,0.04334264000753562,3.6697600131332875,74.7125,0.7478859213292599,3.1365552356243134,72.30833333333334,0.7239165979822477
40,0.0408923375159502,0.0013374388184553634,0.04222977633836369,0.04168427228430907,0.0013389013474807143,0.043023174554109575,3.6615834007561205,74.5625,0.7463904349505901,3.574824111998081,74.01666666666667,0.7409485261837642
41,0.040932816318546734,0.0013395974889863283,0.0422724137318631,0.041678606376051905,0.001340216025710106,0.04301882267991702,3.6055800400177636,75.84375,0.7591643811017275,3.719621992468834,77.95833333333333,0.7802465849121412
42,0.0406011851405104,0.001338209871435538,0.041939395031581325,0.041241083577275274,0.0013364504557102919,0.04257753462592761,3.716726574321588,76.00208333333333,0.76074295005699,3.620353097875913,76.09166666666667,0.7616360877553622
43,0.04064122206096848,0.0013365337992242226,0.04197775587191185,0.04139318836232026,0.0013366611674427986,0.04272984901070595,3.706576588342587,75.89583333333333,0.7596836472054322,3.6085193895498913,73.85833333333333,0.7393699572285016
44,0.0405046391778936,0.00133545039081946,0.041840089560796816,0.04157693979144096,0.0013361263554543257,0.042913066948453586,3.712605235765378,75.7625,0.758354325979948,3.8060953812201817,70.43333333333334,0.7052230182488759
45,0.040523615979899966,0.0013356291021530827,0.041859245059390864,0.04152905538181464,0.001335557084530592,0.042864612619082136,3.7085623919715482,75.97916666666667,0.7605144729713599,3.760450088659922,74.06666666666666,0.7414470216433208
46,0.04045706969127059,0.0013349118616897613,0.041791981571664416,0.04159057681262493,0.0013341325102373958,0.04292470794419448,3.7483939560030897,76.67916666666666,0.767493409405152,3.5585888817707696,76.025,0.7609714271426201
47,0.040405305829520025,0.00133395052406316,0.04173925629320244,0.04127519264817238,0.001332889311015606,0.04260808251301448,3.7718432407677174,76.85625,0.7692589141577483,3.583351837515831,70.48333333333333,0.7057215137084325
48,0.04026676342450082,0.0013317410894669592,0.04159850453088681,0.041381020004550614,0.0013307154877111316,0.04271173490583897,3.805727863078316,76.69375,0.7676388039141894,3.6329842182397845,71.48333333333333,0.7156914228995641
49,0.04021726265673836,0.001329681117630874,0.04154694380424917,0.0412841539978981,0.001328872749581933,0.04261302777131398,3.802281298086047,75.88958333333333,0.7596213352729877,3.727192052046458,76.05833333333334,0.7613037574489911
50,0.04009425233614942,0.0013275509787878642,0.04142180327946941,0.04140890774130821,0.0013272959040477872,0.04273620316386223,3.844228427966436,76.49375,0.7656448220759631,3.644520516435305,71.34166666666667,0.7142790190974871
51,0.04011573755554855,0.0013279284692835063,0.04144366599619389,0.042038254578908286,0.001330383587628603,0.043368637775381406,3.804545772641897,76.375,0.7644608953595161,3.5514870179891584,73.78333333333333,0.7386222140391667
52,0.04146840326860547,0.0013346452511226138,0.04280304852500558,0.04289429359138012,0.00134079169947654,0.04423508523901304,3.6173287901878357,76.28333333333333,0.7635469870169957,3.4473363061745963,74.91666666666667,0.7499214444557826
53,0.04068394430975119,0.0013410508669912816,0.04202499516432484,0.04118421751757463,0.0013417397858574986,0.04252595845858256,3.6959227967957657,77.23125,0.7729976301044226,3.6800658098459245,76.31666666666666,0.7638793173233668
54,0.04027572254588207,0.0013414169831667095,0.04161713948907952,0.04178492234150569,0.001341540366411209,0.04312646273275216,3.762526136567195,77.09166666666667,0.7716059969464938,3.772521383802096,76.35833333333333,0.7642947302063307
55,0.04021345874729256,0.0013402175127218167,0.041553676289816696,0.041400283748904865,0.0013384526828303933,0.0427387359191974,3.793185690244039,77.075,0.7714398317933082,3.6668011553287507,77.08333333333333,0.7715229143699011
56,0.039943817531690004,0.0013370742875461778,0.041280891790365176,0.04176003196835518,0.0013372673420235515,0.04309729933738708,3.844916322007775,77.7875,0.7785433920919895,3.5793625817696255,72.28333333333333,0.7236673502524694
57,0.04038947164950271,0.0013381733647547663,0.041727645013481376,0.04165573790669441,0.0013394433772191405,0.0429951810191075,3.755935009976228,76.82916666666667,0.7689888957838218,3.821874737064044,75.95,0.7602236839532852
58,0.03999398879520595,0.0013386707060659925,0.04133265951151649,0.04128483069439729,0.0013380437158048153,0.04262287343541781,3.833585226903359,76.87291666666667,0.7694250793109337,3.597578513264656,72.38333333333334,0.7246643411715825
59,0.03978950566177567,0.0013368073219899089,0.04112631299470862,0.041021923651297885,0.0013358796713873744,0.042357802177468935,3.845801021883885,77.40833333333333,0.7747631348570188,3.9494147871335348,78.84166666666667,0.7890533380309741
60,0.03982933394610882,0.001335999440867454,0.04116533340513706,0.041814430072903634,0.0013368205400183797,0.04315125053624312,3.858669187694788,77.99166666666666,0.7805789152185122,3.241043225129445,77.2,0.7726860704421997
61,0.04006706300129493,0.0013387689258282382,0.041405831911290686,0.04111619078119596,0.0013393962290138006,0.04245558603604634,3.835155939867099,78.13958333333333,0.7820536309530338,3.7898807681004207,77.58333333333333,0.7765078689654669
62,0.03949809335793058,0.001338169993677487,0.04083626335735122,0.041307826151450476,0.001336866058409214,0.04264469147721926,3.9338559675017994,78.25208333333333,0.7831752457370361,3.848143136103948,77.86666666666666,0.7793326765696208
63,0.03954951977791885,0.0013365102789830417,0.04088603003757695,0.04119002243876457,0.0013363861944526434,0.04252640757958094,3.891708641792337,78.71666666666667,0.7878070993820826,3.7305299031337102,75.65833333333333,0.7573157937725385
64,0.039389733179161945,0.0013352890551711122,0.04072502225264907,0.04115381696820259,0.001334354979917407,0.042488171339035034,3.9481562704890965,79.00625,0.7906942189186812,3.5894286106824875,76.16666666666667,0.7623838309446971
65,0.039521904095386466,0.0013349558429326862,0.040856859892606734,0.04098212189972401,0.0013356405543163419,0.04231776195764542,3.904829947133859,78.56458333333333,0.7862908423592647,3.6729106822808584,73.15833333333333,0.7323910207947095
66,0.039281526216616236,0.0013345418182822565,0.040616068069512644,0.04093528176347415,0.00133417802862823,0.04226946039994558,3.970987232486407,78.16875,0.7823444199711085,3.651407286564509,67.975,0.6807136581540107
67,0.03926081407380601,0.0013336120204379162,0.0405944261290133,0.04104369137187799,0.0013340594014152884,0.04237775108714899,3.9519513391306003,78.3375,0.7840268421471119,3.6912665166854857,76.2,0.7627161612510681
68,0.039201642054443556,0.0013337027094482135,0.040535344783216715,0.04105300193031629,0.0013328680070117116,0.04238587009906769,3.9869554011523722,77.52708333333334,0.7759470615734657,3.594003229935964,71.83333333333333,0.7191808911164602
69,0.03906294480338693,0.001332442463763679,0.04039538728135327,0.041033735096454624,0.001331719453446567,0.04236545504629612,3.9964874057521422,77.57083333333334,0.7763832451005777,3.5487763799031575,77.43333333333334,0.775012382586797
70,0.03901023089761535,0.0013310400932095945,0.04034127099563678,0.04106505253414313,0.0013309440109878778,0.042395997578899065,4.001666527976592,78.07291666666667,0.7813889703402916,3.635022047638893,64.15,0.6425787554979324
71,0.039473320906360944,0.0013348360687183837,0.04080815700565775,0.04088298407693704,0.0013356523122638464,0.04221863510708014,3.905235186904669,79.06458333333333,0.7912757969548305,3.8337480560541155,79.25,0.7931243842840194
72,0.03905488623430332,0.001335865296733876,0.040390751531347635,0.04109251274168491,0.0013355121482163668,0.04242802536487579,3.9948253957529865,79.0375,0.791005778580904,3.6526151419878006,78.925,0.7898841637969017
73,0.038871318927034736,0.0013349011113556722,0.04020622006803751,0.04124559590717157,0.0013349136570468545,0.0425805090268453,4.018585714126627,78.4375,0.785023833066225,3.6230210138559342,78.35,0.784151466012001
74,0.038800845068568984,0.0013340059369802476,0.04013485098878543,0.04087529142200947,0.0013330647489055991,0.04220835670332114,4.0369756214916706,79.58125,0.7964269167035818,3.597258313258489,80.59166666666667,0.8065006791154543
75,0.03867208477295935,0.0013329340360748272,0.04000501880546411,0.041720916916926705,0.0013329782523214817,0.043053896004954975,4.05365299090743,78.76041666666667,0.7882432829091947,3.3385916188557943,79.05833333333334,0.7912134850223859
76,0.03872447633308669,0.0013333671742584556,0.04005784357028703,0.041065369968612986,0.0013333288952708244,0.042398699392875036,4.059383895933628,79.15625,0.7921897052973509,3.717420885960261,78.34166666666667,0.7840683834354083
77,0.03869432540672521,0.0013343284513490895,0.04002865381663044,0.04088097206751506,0.001334093976765871,0.04221506564319134,4.063906156400839,79.48333333333333,0.7954506964286169,3.684716588040193,80.01666666666667,0.8007679813305537
78,0.03857666852325201,0.0013345467505666117,0.03991121525876224,0.040933012321591376,0.0013345405459403992,0.0422675528327624,4.095248989492655,80.02291666666666,0.8008302932629983,3.7228977576096853,80.81666666666666,0.8087439086834589
79,0.0386653388577203,0.0013362937894805024,0.04000163262834151,0.04115467162430286,0.0013382858596742153,0.04249295669794083,4.034463508188725,79.51875,0.7958037973791361,3.598814681828022,72.83333333333333,0.7291508003075917
80,0.03852784120291471,0.0013392123403803756,0.039867053568984075,0.04092755635579427,0.0013404652709141374,0.042268020485838255,4.047255635668834,79.43541666666667,0.7949729716132085,3.779013670285543,75.98333333333333,0.7605560142596562
81,0.03852181302631895,0.0013407819129060954,0.03986259496336182,0.04085588615636031,0.0013420017203316092,0.04219788826008638,4.099240987698237,78.9375,0.7900087876617908,3.5345078146457674,70.70833333333333,0.7079647432764371
82,0.038639177773768706,0.0013443713993765414,0.039983549172679586,0.0412233817478021,0.0013449897523969412,0.04256837151447932,4.060416015277307,79.05416666666666,0.7911719437340895,3.798364206870397,77.63333333333334,0.7770063644250234
83,0.0383662231694907,0.0013448172721546143,0.039711040467023846,0.040877360279361404,0.0013456152519211173,0.04222297588984172,4.1295058945218726,78.825,0.7888871728777885,3.57395691438516,79.89166666666667,0.7995217426816622
84,0.03832822238653898,0.0013467602853197605,0.03967498263219992,0.04095969320088625,0.0013475730083882809,0.04230726516743501,4.121493839206795,78.72916666666667,0.7879317232469718,3.6311113990942636,75.38333333333334,0.7545740687449773
85,0.03823724745772779,0.001347841224167496,0.03958508873234193,0.041145857751369475,0.0013493603328242898,0.04249521756668886,4.121926932593187,79.10416666666667,0.7916704391936461,3.3440624244213106,79.3,0.793622879743576
86,0.03818371647348007,0.001349885433834667,0.03953360187013944,0.04110341847936312,0.001350310049019754,0.042453728447357814,4.133253921538591,79.18333333333334,0.7924597236712774,3.558328085144361,78.5,0.7856469523906707
87,0.03820818315943082,0.0013511421617586165,0.039559325307607654,0.040939845358332,0.0013525082031264901,0.04229235319296519,4.122142156496644,78.15,0.7821574841737747,3.4784812375704446,67.33333333333333,0.674316299756368
88,0.03821574427187443,0.001353855013769741,0.03956959928137561,0.04146724130709966,0.0013548481510952115,0.042822088966766994,4.137576669956247,78.34791666666666,0.7841306953678528,3.4462918723424276,78.875,0.7893856683373451
89,0.03803483753837645,0.0013557975438113015,0.03939063507070144,0.04106944251060486,0.0013572422321885824,0.04242668494582176,4.152065741479396,78.15416666666667,0.7821990254620711,3.6727539868752164,76.775,0.7684488590359688
90,0.03802434383767347,0.0013577973203888784,0.03938214113997916,0.04100177912414074,0.0013592664618045092,0.04236104499797026,4.176685112118721,79.39375,0.7945575587302446,3.5272255417903264,73.79166666666667,0.7387052966157596
91,0.037983360241477686,0.0013600382809527219,0.03934339847664038,0.04125347371399403,0.0013612683396786451,0.04261474262674649,4.167499538938205,78.71458333333334,0.7877863287379344,3.382649004618327,76.08333333333333,0.7615530051787694
92,0.03803651083633303,0.001363368269521743,0.03939987915071348,0.0412331194927295,0.0013646269217133522,0.04259774567683538,4.138965996424357,78.45,0.7851484569311142,3.5354570208787917,77.80833333333334,0.7787510985334715
93,0.03802780488009254,0.0013668266561968872,0.03939463157206774,0.04135108249882857,0.0013689135666936636,0.0427199960599343,4.135584408988556,79.1875,0.7925012649595737,3.332115523616473,68.60833333333333,0.6870279339750608
94,0.03788510408004125,0.0013698765045652788,0.03925498061751326,0.04123431983093421,0.0013705400051549077,0.04260486120978991,4.164337130159139,79.55625,0.7961776689738035,3.495112960298856,68.325,0.6842031263709069
95,0.037790205811460816,0.0013715494660815845,0.03916175526877244,0.04117460089921951,0.0013727451441809535,0.04254734490811825,4.188628197838863,80.27916666666667,0.8033850824932257,3.6851327225367227,80.86666666666666,0.8092424041430155
96,0.03776216321314375,0.0013738161469809712,0.039135979389150935,0.0411370712518692,0.001374440616928041,0.04251151276131471,4.191544714252154,80.35416666666667,0.8041328256825606,3.583154433707396,75.325,0.753992490708828
97,0.03766426464046041,0.0013752823708734164,0.03903954704850912,0.04100604730347792,0.001375343999825418,0.04238139121234417,4.202372908840577,78.16041666666666,0.7822613373945156,3.600234606822332,77.825,0.7789172636866569
98,0.038269638068974016,0.0013771365044328073,0.039646774591878056,0.04242591093480587,0.001381145790219307,0.04380705646673838,4.132564963022868,76.81458333333333,0.7688435012747844,3.513824260075887,77.54166666666667,0.776092456082503
99,0.03780180941708386,0.001381740909923489,0.039183550296972194,0.04116418579717477,0.001383592956699431,0.04254777779181798,4.1765466009825465,78.30416666666666,0.7836945118407408,3.384049157142639,72.25833333333334,0.7234181025226911
100,0.037700176253914836,0.001384805667757367,0.03908498192081849,0.041105356708168984,0.0013859629398211837,0.04249132077395916,4.219620409282546,77.875,0.7794157591462135,3.3995863990187645,68.24166666666666,0.6833723006049792
