Epochs,Train 1pit_multi_loss,Train 1L2_reg,Train Total Loss,Val 1pit_multi_loss,Val 1L2_reg,Val Total Loss,Train si_sdr,Train accuracy_metric,Train probnorm_acc_metric,Val si_sdr,Val accuracy_metric,Val probnorm_acc_metric
73,0.010560985840857028,0.0014443167832990488,0.012005302612980207,0.013556840066659324,0.001443804707378149,0.015000644793852847,3.5237831732432046,55.1,0.6682715141773223,1.390636082104546,52.88674645390071,0.6514996596156283
74,0.01053739687303702,0.0014431269491712252,0.011980523814757666,0.014532256019400789,0.0014426533598452806,0.015974909552630593,3.5383386720021566,55.3,0.6695933305422465,1.1608682780506763,52.077792553191486,0.6448530645129529
75,0.010543512294689814,0.00144249310841163,0.011986005373299122,0.01420957071984068,0.0014423226239159703,0.015651893395772006,3.555616244792938,55.3875,0.6705904035965602,1.1891833692789078,52.133200354609926,0.6452267745390852
76,0.010515477433800697,0.0014421096009512742,0.011957587043444316,0.014323849518327637,0.001441780710592866,0.01576563015461285,3.5517117608388267,55.516666666666666,0.6714615964094798,1.2446309791758974,52.09441489361702,0.6470213725845865
77,0.010614304925004642,0.0014422244895249605,0.012056529380381107,0.013605480557902063,0.0014429743168875575,0.015048454862405011,3.4769309962590533,55.395833333333336,0.6707279916206995,1.4164114331707676,53.23581560283688,0.6540704743659242
78,0.010585560443500678,0.0014431696521739164,0.012028730121751626,0.01372946130032552,0.001443682238459587,0.015173143538785107,3.490663877169291,55.30416666666667,0.6695129241545995,1.486972839274305,52.76484929078014,0.6513268223151247
79,0.010571654761830966,0.0014439322591448824,0.012015587031841277,0.01368712024525442,0.0014442468527704477,0.015131366993994155,3.511366065979004,55.49583333333333,0.6711311900218327,1.458300679605058,51.329787234042556,0.6408901870884793
80,0.010465876226623852,0.0014438483848546943,0.011909724610547224,0.013784569856572025,0.0014436005149036646,0.015228170297168036,3.5664488464991253,55.645833333333336,0.6723599165678025,1.477174405246339,51.861702127659576,0.6427462706540493
81,0.010497472929457824,0.0014435572251677512,0.011941030149658522,0.013799175768694345,0.0014441736275330186,0.015243349606765712,3.558662888209025,55.40416666666667,0.6700517592827478,1.3980121536457792,52.670656028368796,0.649933969720881
82,0.010539136663079261,0.0014444126539553206,0.011983549321691196,0.013870920668891135,0.0014453163603320718,0.015316237120869313,3.5271324723561603,55.729166666666664,0.6731118678649266,1.2362519434474883,51.861702127659576,0.643143080227764
83,0.010435469888150691,0.0014449425994729002,0.011880412476758162,0.014137743892980384,0.0014446168206632137,0.015582360822628153,3.5885627368291217,55.525,0.6717619485060374,1.311054640627922,52.00022163120567,0.6449791952333552
84,0.010413839928805829,0.0014442351376637817,0.01185807508478562,0.014029484172847042,0.0014437272911891341,0.015473211273313203,3.6134321667353313,55.9625,0.6752553097804388,1.2624620503567634,52.06117021276596,0.6451738346764382
85,0.010374104678630829,0.00144359877333045,0.011817703480521838,0.01378480431207634,0.0014432547613978386,0.015228059033843432,3.6399442790349323,55.74166666666667,0.6733589409192403,1.4018206418036145,52.80363475177305,0.6503979906122735
86,0.01035874392092228,0.0014431076748296619,0.011801851600408555,0.014134858695274971,0.0014430397422984242,0.015577898479681065,3.6426793804168702,55.7125,0.6726468003988266,1.2244768489072932,52.68727836879433,0.6508757754737604
87,0.010338412861029307,0.0014426224833975236,0.011781035348773002,0.013787277736403841,0.0014424825785681605,0.015229760322402766,3.6636485387484234,55.7875,0.6740207293430964,1.3018411198987605,53.20811170212766,0.6545329441098456
88,0.01036039162427187,0.001442327392908434,0.011802719006935755,0.01392259792563446,0.0014425809495151043,0.01536517895441106,3.6463405504226682,55.575,0.6713938734531403,1.2058129768739356,52.975398936170215,0.6519893748646087
89,0.010470816060900688,0.0014436989491805434,0.011914515020946662,0.014372619077008455,0.001444680499844253,0.01581729953474504,3.56566824054718,55.525,0.6712194015979767,1.150123149077309,53.09729609929078,0.6536773032647498
90,0.010357097638150056,0.0014445822415873409,0.011801679906745752,0.01403805356908669,0.0014444250846281648,0.015482478874160889,3.63735827700297,55.6125,0.6727590215603511,1.2454093060594924,52.49889184397163,0.6487754686398709
91,0.010325417016943296,0.0014443791766340535,0.011769796202580134,0.013695074433579724,0.0014443515101447701,0.015139426114632095,3.6573237845102944,55.84166666666667,0.6741961768468221,1.4138890826638708,52.044547872340424,0.6449174272781568
92,0.010262689506014187,0.0014437678599109253,0.01170645734667778,0.013883163023026699,0.0014433705946430564,0.015326533476485217,3.7115641571680706,55.645833333333336,0.6723870439132055,1.3233167555262433,52.4324024822695,0.6482187958156809
93,0.010280963160097599,0.001443292040998737,0.011724255189299584,0.013825235937900365,0.0014433921314775944,0.015268628049562586,3.6922939313252767,55.7625,0.6738792387247086,1.3272053391692487,51.46830673758865,0.6398404142852371
94,0.010229960843920707,0.0014428817179674904,0.011672842572132747,0.01392632446430148,0.0014426090056076646,0.015368933680447493,3.733134703318278,55.979166666666664,0.6752863397200902,1.3802685646459143,52.67619680851064,0.6508371070661443
95,0.010201930078367392,0.0014421909262115756,0.01164412102351586,0.014641680090906137,0.0014419113285839558,0.016083591280782475,3.747348137219747,55.9875,0.6753968003988265,1.0919156689593132,52.39915780141844,0.6480667169952223
96,0.01012188182771206,0.0014410637570545076,0.011562945572038491,0.01351697332760755,0.001440204563550651,0.014957177908496653,3.785216463088989,56.02916666666667,0.6747283732493718,1.480771060319657,52.8479609929078,0.6496147507048667
97,0.010102986350655556,0.0014394453928495447,0.011542431741952896,0.014954269269203886,0.001438928535208106,0.016393197839088897,3.8095018091201784,56.2875,0.6773930886189143,0.907954880214752,52.35483156028369,0.6476956017790957
98,0.010172229044139385,0.0014386013864229122,0.011610830416282018,0.013978335511018621,0.0014392094453796744,0.015417544825121443,3.7514074834187827,55.920833333333334,0.6746758790413538,1.2131172779234165,52.78701241134752,0.6506826871781485
99,0.010219565238803624,0.0014394406024366617,0.011659005825718244,0.014253771497293356,0.0014402051456272602,0.015693976623105243,3.7142440894444784,55.891666666666666,0.6748318135738373,1.2016324718740392,52.798093971631204,0.6497112948526728
100,0.010267334664861362,0.0014409541406979164,0.01170828878879547,0.014054902046522561,0.001441330648958683,0.015496232725204305,3.7051975723902384,55.9125,0.6744840363264084,1.128160613291758,52.6207890070922,0.6494894099045307
