Epochs,Train 1nll_loss,Val 1nll_loss,Train accuracy,Val accuracy
36,0.0,0.0009779189445476098,100.0,99.99775502873563
37,0.0,0.0009779251961842025,100.0,99.99775502873563
38,0.0,0.0009779251961842025,100.0,99.99775502873563
39,0.0,0.0010066593451030998,100.0,99.99775502873563
40,0.0,0.0010074266692657256,100.0,99.99775502873563
41,3.8385818433204977e-13,0.003876039153762482,100.0,99.99551005747126
42,0.0,0.003876039153762482,100.0,99.99551005747126
43,0.0,0.0038760452769407887,100.0,99.99551005747126
44,0.0,0.0038760452769407887,100.0,99.99551005747126
45,0.0,0.00387613875175368,100.0,99.99551005747126
46,0.006278652396809069,0.0005124274684094835,99.99213836477988,99.99775502873563
47,9.672205831591117e-05,0.0,99.99943845462714,100.0
48,1.7288938614578294e-09,0.0,100.0,100.0
49,0.0,0.0,100.0,100.0
50,0.0,0.0,100.0,100.0
51,0.0,0.0,100.0,100.0
52,0.00041034115163323916,0.0,99.99775381850854,100.0
53,0.01669810808145578,0.001959287101167372,99.99326145552561,99.99551005747126
54,0.019064554749702,0.012652737888831988,99.99326145552561,99.98428520114942
55,0.00011922252388768477,0.08505487322122202,99.9983153638814,99.98877514367815
56,0.0,0.08505487322122202,100.0,99.98877514367815
57,0.01690442035173845,0.0,99.99494609164421,100.0
58,0.03589121340977729,0.22484024725426202,99.9966307277628,99.98877514367815
59,0.005077708680400255,0.028213544138546647,99.99775381850854,99.99102011494253
60,0.0,0.028213615390076035,100.0,99.99102011494253
61,0.0,0.028213615390076035,100.0,99.99102011494253
62,0.0,0.028213615390076035,100.0,99.99102011494253
63,0.0,0.028213615390076035,100.0,99.99102011494253
64,0.0,0.028213615390076035,100.0,99.99102011494253
65,0.0,0.028213615390076035,100.0,99.99102011494253
66,0.0,0.028213615390076035,100.0,99.99102011494253
67,0.0,0.028213615390076035,100.0,99.99102011494253
68,0.0,0.028213615390076035,100.0,99.99102011494253
69,0.0,0.028213615390076035,100.0,99.99102011494253
70,0.0,0.028213615390076035,100.0,99.99102011494253
71,0.0,0.028213615390076035,100.0,99.99102011494253
72,0.012620038107399019,0.005194422756803447,99.99382300089847,99.99102011494253
73,0.05154240445735105,0.016104008873988843,99.99438454627133,99.98877514367815
74,0.005027456320117654,0.0,99.99719227313567,100.0
75,0.06669316807860527,0.0024821237586010463,99.99550763701707,99.99775502873563
76,0.0012238539775426818,0.10947894656110084,99.99887690925426,99.98877514367815
77,0.0,0.10947894656110084,100.0,99.98877514367815
78,0.0,0.10947894656110084,100.0,99.98877514367815
79,0.0,0.10947894656110084,100.0,99.98877514367815
80,0.0,0.10947894656110084,100.0,99.98877514367815
81,0.0,0.10947894656110084,100.0,99.98877514367815
82,0.0,0.10947894656110084,100.0,99.98877514367815
83,0.0,0.10947894656110084,100.0,99.98877514367815
84,0.0,0.10947894656110084,100.0,99.98877514367815
85,0.0,0.10947894656110084,100.0,99.98877514367815
86,0.0,0.10947894656110084,100.0,99.98877514367815
87,0.0,0.10947894656110084,100.0,99.98877514367815
88,0.0,0.10947894656110084,100.0,99.98877514367815
89,0.0,0.10947894656110084,100.0,99.98877514367815
90,0.0,0.10947894656110084,100.0,99.98877514367815
91,0.05265748383073859,0.5911060640181618,99.9966307277628,99.99102011494253
92,0.020451235407561785,0.04685160952309767,99.99326145552561,99.96408045977012
93,0.009228034225114272,0.4959510715528466,99.99494609164421,99.98877514367815
94,0.03809400971741261,0.0,99.99719227313567,100.0
95,0.0,0.0,100.0,100.0
96,3.163784298933472e-13,0.0,100.0,100.0
97,0.0,0.0,100.0,100.0
98,0.004077526287039531,0.0,99.99943845462714,100.0
99,0.0025951011161598554,0.26778871711643265,99.99775381850854,99.99102011494253
100,0.023944083228372607,0.3711265629992403,99.99887690925426,99.97306034482759
