Epochs,Train 1nll_loss,Val 1nll_loss,Train accuracy,Val accuracy
1,0.1989485881849937,0.0916630465902032,91.64969959946596,97.5006673785371
2,0.0691653509193605,0.04321755645012112,97.68107476635514,98.52843032568073
3,0.037553466709499564,0.03482914233115887,98.75083444592791,99.16243993593166
4,0.0240394463629954,0.015147082451436216,99.26819092122831,99.5828884143086
5,0.014335721421632603,0.01706235360150666,99.56024699599466,99.60624666310731
6,0.01099320453086955,0.02209430812028647,99.69125500667556,99.60624666310731
7,0.00985326891358036,0.020536289116143587,99.7204606141522,99.63961558996263
8,0.006006690512954867,0.01675632527431766,99.82059412550066,99.52616123865457
9,0.00699748801499106,0.01909770984619847,99.80390520694259,99.37933796049118
10,0.00672462202280952,0.018033779029449425,99.82142857142857,99.72971169247197
11,0.005663345683300156,0.01607721507801731,99.83978638184246,99.72637479978644
12,0.006872350275569774,0.024527296418014762,99.83728304405875,99.60290977042179
13,0.004186250633731541,0.015653766323263704,99.87817089452604,99.74639615589963
14,0.005423055515636202,0.029232129630003382,99.85647530040053,99.66631073144687
15,0.005837537832074336,0.01938141972984917,99.8714953271028,99.63627869727709
16,0.005178626678996432,0.029851115512359017,99.88484646194927,99.64295248264816
17,0.006076840455039833,0.03489482812978362,99.85146862483312,99.6262680192205
18,0.004708157713955708,0.039518021093834364,99.87399866488651,99.60624666310731
19,0.004505445762153922,0.044390662226222274,99.87983978638184,99.56286705819541
20,0.004677744549834401,0.0253215966016649,99.92072763684914,99.65630005339028
21,0.004284707875633774,0.025279898688901768,99.90737650200268,99.66631073144687
22,0.004978881754564943,0.03215619152160549,99.91154873164218,99.6462893753337
23,0.005030265469699123,0.07269328836082256,99.90487316421896,99.43606513614522
24,0.004344169750585365,0.018194390817998205,99.89652870493993,99.72637479978644
25,0.003506548302687861,0.04013811660024328,99.93074098798398,99.55285638013882
26,0.004308922135459974,0.07743495999673708,99.90403871829105,98.13801388147357
27,0.0036817532328124935,0.03503230206501022,99.91238317757009,99.48278163374266
28,0.004332347110305973,0.02708246737195084,99.91071428571429,99.65296316070476
29,0.003657318257821099,0.02214706581638109,99.92656875834446,99.63294180459157
30,0.002549295723454965,0.0680344435796683,99.9365821094793,99.38934863854779
31,0.0038525320024355913,0.02221484483870755,99.93908544726301,99.70635344367325
32,0.003073554257033379,0.028519747698501144,99.93324432576769,99.60290977042179
33,0.002963614709654136,0.03729625921339222,99.95076769025367,99.52616123865457
34,0.0031984713003790615,0.02984071895594602,99.9357476635514,99.62960491190603
35,0.002857272729829832,0.0292550176849372,99.93991989319092,99.70969033635878
36,0.003431100405937037,0.03209364214619958,99.9357476635514,99.63627869727709
37,0.003975129228940693,0.053684308492723765,99.91822429906541,99.2625467164976
38,0.003439507751882491,0.03227308659788399,99.91989319092123,99.62293112653497
39,0.0036181719956388967,0.030864002534911738,99.92489986648866,99.64962626801922
40,0.003328177043470669,0.03530294002639358,99.94409212283044,99.56286705819541
41,0.004557955252847445,0.017052753620945032,99.91238317757009,99.76308061932728
42,0.0033789324223739625,0.022434376816730595,99.94158878504673,99.69967965830219
43,0.0056640975194917845,0.023711400905711284,99.9140520694259,99.64962626801922
44,0.004900979470555922,0.02386950437512373,99.92323097463284,99.66297383876135
45,0.0047482631925220425,0.03404839759142843,99.92489986648866,99.56620395088093
46,0.003979210692248831,0.027495390836139038,99.9349132176235,99.65963694607582
47,0.004515976855261155,0.026906695243936473,99.93240987983978,99.69967965830219
48,0.004247609896349276,0.03081271879583072,99.93908544726301,99.66964762413241
49,0.003658996119318997,0.03874152283507455,99.93825100133512,99.62960491190603
50,0.0038369001368640772,0.02125865839783749,99.93825100133512,99.73972237052857
51,0.002962340795846782,0.029707364619028478,99.93741655540721,99.65296316070476
52,0.0035387496647026145,0.029403030708256565,99.9357476635514,99.679658302189
53,0.004481766355073561,0.028402073783174095,99.92072763684914,99.65630005339028
54,0.0031033348321978863,0.0468014966514337,99.94909879839787,99.59623598505073
55,0.004073162016614281,0.037539897071217826,99.9340787716956,99.49612920448479
56,0.0034788074823461535,0.03537700045189552,99.95076769025367,99.55953016550988
57,0.0034494712240627375,0.030524686962023963,99.94242323097463,99.71302722904431
58,0.00619968711705805,0.026384167236781633,99.90070093457943,99.63961558996263
59,0.0041545794081278824,0.021850283235283985,99.92907209612817,99.69967965830219
60,0.005708293621483162,0.026890460612272068,99.92406542056075,99.62960491190603
61,0.0028333825722974206,0.046678667372759546,99.94993324432576,99.55619327282434
62,0.003498482732075688,0.024662949247178833,99.94826435246996,99.73638547784303
